,index,Title,Rank,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,Distributor,Domestic_Opening,Budget,Release_Month,Rating,Runtime,Markets,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Musical,Mystery,Romance,SciFi,Sport,Thriller,War,Western,Paramount Pictures,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.
1019,1259,Ghost in the Shell,1031,169846945,40563557.0,23.9,129283388,76.1,2017,Paramount Pictures,18676033.0,110000000.0,3.0,PG13,107.0,58.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1020,1260,Dumb and Dumber To,1032,169837010,86208010.0,50.8,83629000,49.2,2014,Universal Pictures,36111775.0,40000000.0,11.0,PG13,109.0,58.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1021,1261,Princess Mononoke,1033,169785704,4845631.0,2.8,164940073,97.2,1999,Miramax,144446.0,90344416.66666667,10.0,PG13,134.0,50.45238095238095,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1262,Seven Pounds,1034,169748929,69951824.0,41.2,99797105,58.8,2008,Sony Pictures Entertainment (SPE),14851136.0,55000000.0,12.0,PG13,123.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,1263,The Emperor's New Groove,1035,169661687,89636687.0,52.8,80025000,47.2,2000,Walt Disney Studios Motion Pictures,9812302.0,100000000.0,12.0,,78.0,10.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,1264,Meet the Robinsons,1036,169333034,97822171.0,57.8,71510863,42.2,2007,Walt Disney Studios Motion Pictures,25123781.0,90344416.66666667,3.0,G,95.0,10.0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1025,1265,12 Monkeys,1037,168839459,57141459.0,33.8,111698000,66.2,1995,Universal Pictures,184776.0,90344416.66666667,12.0,R,129.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1026,1266,Dodgeball: A True Underdog Story,1038,168423227,114326736.0,67.9,54096491,32.1,2004,Twentieth Century Fox,30070196.0,20000000.0,6.0,PG13,92.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1027,1267,Hellboy II: The Golden Army,1039,168319243,75986503.0,45.1,92332740,54.9,2008,Universal Pictures,34539115.0,85000000.0,7.0,PG13,120.0,10.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1028,1268,Insidious: The Last Key,1040,167885588,67745330.0,40.4,100140258,59.6,2018,Universal Pictures,29581355.0,10000000.0,1.0,PG13,103.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1029,1271,Unstoppable,1042,167805466,81562942.0,48.6,86242524,51.4,2010,Twentieth Century Fox,22688457.0,100000000.0,11.0,PG13,98.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1030,1272,Three Men and a Baby,1043,167780960,167780960.0,100.0,0,59.71412859560064,1987,Walt Disney Studios Motion Pictures,10384392.0,11000000.0,11.0,,102.0,10.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1031,1273,Magic Mike,1044,167739961,113721571.0,67.8,54018390,32.2,2012,Warner Bros.,39127170.0,7000000.0,6.0,R,110.0,37.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1032,1274,The Suicide Squad,1045,167417425,55817425.0,33.3,111600000,66.7,2021,Warner Bros.,26205415.0,185000000.0,5.0,R,132.0,37.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1033,1275,Alexander,1046,167298192,34297191.0,20.5,133001001,79.5,2004,Warner Bros.,13687087.0,155000000.0,11.0,R,175.0,37.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1034,1276,Up in the Air,1047,166842739,83823381.0,50.2,83019358,49.8,2009,Paramount Pictures,1181450.0,25000000.0,12.0,R,109.0,37.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1035,1277,Wonder Woman 1984,1048,166801036,46801036.0,28.1,120000000,71.9,2020,Warner Bros.,16701957.0,90344416.66666667,12.0,PG13,151.0,37.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1036,1278,Nutty Professor II: The Klumps,1049,166339890,123309890.0,74.1,43030000,25.9,2000,Universal Pictures,42518830.0,84000000.0,7.0,PG13,106.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1037,1279,Sleepers,1050,165615285,53315285.0,32.2,112300000,67.8,1996,Warner Bros.,12305745.0,90344416.66666667,10.0,R,147.0,37.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1038,1280,Bridge of Spies,1051,165478348,72313754.0,43.7,93164594,56.3,2015,Walt Disney Studios Motion Pictures,15371203.0,40000000.0,10.0,PG13,142.0,37.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1039,1281,The Princess Diaries,1052,165335153,108248956.0,65.5,57086197,34.5,2001,Walt Disney Studios Motion Pictures,22862269.0,26000000.0,8.0,G,115.0,37.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1040,1282,The Muppets,1053,165184237,88631237.0,53.7,76553000,46.3,2011,Walt Disney Studios Motion Pictures,29239026.0,45000000.0,11.0,PG,120.0,45.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1041,1283,The Huntsman: Winter's War,1054,164989338,48390190.0,29.3,116599148,70.7,2016,Universal Pictures,19445035.0,115000000.0,4.0,PG13,114.0,45.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1042,1284,Saw III,1055,164874275,80238724.0,48.7,84635551,51.3,2006,Lionsgate,33610391.0,10000000.0,10.0,R,108.0,45.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1043,1285,Six Days Seven Nights,1056,164839294,74339294.0,45.1,90500000,54.9,1998,Walt Disney Studios Motion Pictures,16485276.0,90344416.66666667,6.0,PG13,102.0,45.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1044,1286,Bringing Down the House,1057,164729679,132716677.0,80.6,32013002,19.4,2003,Walt Disney Studios Motion Pictures,31101026.0,33000000.0,3.0,PG13,105.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1045,1287,Deep Blue Sea,1058,164648142,73648142.0,44.7,91000000,55.3,1999,Warner Bros.,19107643.0,60000000.0,7.0,R,105.0,50.45238095238095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1046,1288,Speed 2: Cruise Control,1059,164508066,48608066.0,29.6,115900000,70.4,1997,Twentieth Century Fox,16158942.0,160000000.0,6.0,PG13,121.0,50.45238095238095,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1047,1289,Daddy Day Care,1060,164433867,104297061.0,63.4,60136806,36.6,2003,Revolution Studios,27623580.0,60000000.0,5.0,PG,92.0,50.45238095238095,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1290,The Spiderwick Chronicles,1061,164170327,71195053.0,43.4,92975274,56.6,2008,Paramount Pictures,19004058.0,90000000.0,2.0,PG,96.0,50.45238095238095,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1049,1291,The Pink Panther,1062,164115897,82226474.0,50.1,81889423,49.9,2006,Sony Pictures Entertainment (SPE),20220412.0,80000000.0,2.0,PG,93.0,50.45238095238095,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1050,1292,Four Christmases,1063,164112721,120146040.0,73.2,43966681,26.8,2008,Warner Bros.,31069826.0,80000000.0,11.0,PG13,88.0,50.45238095238095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1051,1293,The Ring Two,1064,163995949,76231249.0,46.5,87764700,53.5,2005,DreamWorks Distribution,35065237.0,90344416.66666667,3.0,PG13,110.0,50.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1052,1294,From Vegas to Macau II,1065,163877532,142139839.41702494,41.696187175043335,163877532,100.0,2015,,37095965.9287576,90344416.66666667,2.0,,109.0,50.45238095238095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1053,1295,Miami Vice,1066,163794509,63450470.0,38.7,100344039,61.3,2006,Universal Pictures,25723815.0,135000000.0,7.0,R,132.0,50.45238095238095,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1054,1296,Burn After Reading,1067,163728902,60355347.0,36.9,103373555,63.1,2008,Focus Features,19128001.0,37000000.0,9.0,R,96.0,50.45238095238095,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055,1297,Pokémon: The First Movie  Mewtwo Strikes Back,1068,163644662,85744662.0,52.4,77900000,47.6,1999,Warner Bros.,31036678.0,30000000.0,11.0,,96.0,50.45238095238095,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1056,1298,The Happening,1069,163403799,64506874.0,39.5,98896925,60.5,2008,Twentieth Century Fox,30517109.0,48000000.0,6.0,R,91.0,50.45238095238095,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1057,1299,Talladega Nights: The Ballad of Ricky Bobby,1070,163362095,148213377.0,90.7,15148718,9.3,2006,Sony Pictures Entertainment (SPE),47042215.0,72500000.0,8.0,PG13,108.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1058,1300,World Trade Center,1071,163247198,70278893.0,43.0,92968305,57.0,2006,Paramount Pictures,18730762.0,65000000.0,8.0,PG13,129.0,40.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1059,1303,The Interpreter,1073,162944923,72708161.0,44.6,90236762,55.4,2005,Universal Pictures,22822455.0,80000000.0,4.0,PG13,128.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1060,1304,Space Jam: A New Legacy,1074,162892228,70592228.0,43.3,92300000,56.7,2021,Warner Bros.,31053362.0,90344416.66666667,7.0,PG,115.0,40.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1061,1305,Dick Tracy,1075,162738726,103738726.0,63.8,59000000,36.2,1990,Walt Disney Studios Motion Pictures,22543911.0,47000000.0,6.0,,105.0,40.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1062,1306,27 Dresses,1076,162655351,76808654.0,47.2,85846697,52.8,2008,Twentieth Century Fox,23007725.0,30000000.0,1.0,PG13,111.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1063,1307,The Magnificent Seven,1077,162360636,93432655.0,57.6,68927981,42.4,2016,Sony Pictures Entertainment (SPE),34703397.0,90000000.0,9.0,PG13,132.0,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1064,1308,Memoirs of a Geisha,1078,162242962,57490508.0,35.4,104752454,64.6,2005,Sony Pictures Entertainment (SPE),682504.0,85000000.0,12.0,PG13,145.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1065,1309,Eyes Wide Shut,1079,162242684,55691208.0,34.3,106551476,65.7,1999,Warner Bros.,21706163.0,65000000.0,7.0,R,159.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1066,1310,Jack Reacher: Never Go Back,1080,162146076,58697076.0,36.2,103449000,63.8,2016,Paramount Pictures,22872490.0,60000000.0,10.0,PG13,118.0,50.45238095238095,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1067,1311,Insidious: Chapter 2,1081,161919318,83586447.0,51.6,78332871,48.4,2013,FilmDistrict,40272103.0,5000000.0,9.0,PG13,106.0,50.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1068,1312,Limitless,1082,161849455,79249455.0,49.0,82600000,51.0,2011,Relativity Media,18907302.0,27000000.0,3.0,PG13,105.0,50.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1069,1313,Scream 3,1083,161834276,89143175.0,55.1,72691101,44.9,2000,Dimension Films,34713342.0,40000000.0,2.0,R,116.0,50.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1070,1314,Flight,1084,161772375,93772375.0,58.0,68000000,42.0,2012,Paramount Pictures,24900566.0,31000000.0,11.0,R,138.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1071,1315,Payback,1085,161626121,81526121.0,50.4,80100000,49.6,1999,Paramount Pictures,21221526.0,90000000.0,2.0,R,100.0,50.45238095238095,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1072,1316,Into the Storm,1086,161502194,47602194.0,29.5,113900000,70.5,2014,Warner Bros.,17346427.0,50000000.0,8.0,PG13,89.0,50.45238095238095,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1073,1317,Unbroken,1087,161459297,115637895.0,71.6,45821402,28.4,2014,Universal Pictures,30621445.0,65000000.0,12.0,PG13,137.0,50.45238095238095,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1074,1318,Alien: Resurrection,1088,161376069,47795658.0,29.6,113580411,70.4,1997,Twentieth Century Fox,16474092.0,75000000.0,11.0,R,109.0,50.45238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1075,1319,The Sacrifice,1089,161047608,142139839.41702494,41.696187175043335,161047608,100.0,2020,,37095965.9287576,90344416.66666667,10.0,,122.0,50.45238095238095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1076,1320,Born on the Fourth of July,1090,161001698,70001698.0,43.5,91000000,56.5,1989,Universal Pictures,172021.0,90344416.66666667,12.0,,145.0,50.45238095238095,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1077,1321,Freaky Friday,1091,160846332,110230332.0,68.5,50616000,31.5,2003,Walt Disney Studios Motion Pictures,22203007.0,20000000.0,8.0,PG,97.0,23.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1078,1322,Legends of the Fall,1092,160638883,66638883.0,41.5,94000000,58.5,1994,Sony Pictures Entertainment (SPE),101670.0,90344416.66666667,12.0,R,133.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1079,1323,The Predator,1093,160542134,51024708.0,31.8,109517426,68.2,2018,Twentieth Century Fox,24632284.0,88000000.0,9.0,R,107.0,50.45238095238095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1080,1324,Johnny English,1094,160466000,28082366.0,17.5,132383634,82.5,2003,Universal Pictures,9134085.0,40000000.0,4.0,PG,89.0,50.45238095238095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1081,1325,Three Billboards Outside Ebbing Missouri,1095,160260573,54513740.0,34.0,105746833,66.0,2017,Fox Searchlight Pictures,322168.0,90344416.66666667,11.0,R,115.0,67.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,1326,The War of the Roses,1096,160188546,86888546.0,54.2,73300000,45.8,1989,Twentieth Century Fox,9488794.0,90344416.66666667,12.0,,116.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1083,1327,Underworld: Awakening,1097,160112671,62321039.0,38.9,97791632,61.1,2012,Screen Gems,25306725.0,70000000.0,1.0,R,88.0,67.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,1328,Lara Croft Tomb Raider: The Cradle of Life,1098,160099222,65660196.0,41.0,94439026,59.0,2003,Paramount Pictures,21783641.0,95000000.0,7.0,PG13,117.0,67.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,1329,Johnny English Reborn,1099,160078586,8305970.0,5.2,151772616,94.8,2011,Universal Pictures,3833300.0,45000000.0,9.0,PG,101.0,67.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1086,1330,Alien 3,1100,159814498,55473545.0,34.7,104340953,65.3,1992,Twentieth Century Fox,19449867.0,50000000.0,5.0,R,114.0,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1087,1331,Norbit,1101,159814490,95673607.0,59.9,64140883,40.1,2007,DreamWorks,34195434.0,60000000.0,2.0,PG13,103.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1088,1332,21,1102,159808370,81159365.0,50.8,78649005,49.2,2008,Sony Pictures Entertainment (SPE),24105943.0,35000000.0,3.0,PG13,123.0,67.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1089,1333,Stepmom,1103,159710793,91137662.0,57.1,68573131,42.9,1998,Sony Pictures Entertainment (SPE),19142440.0,50000000.0,12.0,PG13,125.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1090,1334,The Sound of Music,1104,159428329,159287539.0,99.9,140790,59.71412859560064,1965,Twentieth Century Fox,37095965.9287576,8200000.0,3.0,,172.0,50.45238095238095,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1091,1335,The Jackal,1105,159330280,54930280.0,34.5,104400000,65.5,1997,Universal Pictures,15164595.0,60000000.0,11.0,R,124.0,50.45238095238095,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1092,1336,Step Up,1106,159291809,42400223.0,26.6,116891586,73.4,2010,Walt Disney Studios Motion Pictures,15812311.0,30000000.0,8.0,PG13,107.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1093,1337,Daylight,1107,159212469,33023469.0,20.7,126189000,79.3,1996,Universal Pictures,10015875.0,90344416.66666667,12.0,PG13,114.0,50.45238095238095,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1094,1338,Happy Feet Two,1108,159197038,64006466.0,40.2,95190572,59.8,2011,Warner Bros.,21237068.0,90344416.66666667,11.0,PG,117.0,53.0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1095,1339,Unforgiven,1109,159157447,101157447.0,63.6,58000000,36.4,1992,Warner Bros.,15018007.0,90344416.66666667,8.0,R,130.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1096,1340,Johnny English Strikes Again,1110,158972499,4412170.0,2.8,154560329,97.2,2018,Universal Pictures,1638895.0,25000000.0,9.0,PG,89.0,65.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,1341,The Fast and the Furious: Tokyo Drift,1111,158964610,62514415.0,39.3,96450195,60.7,2006,Universal Pictures,23973840.0,90344416.66666667,6.0,PG13,104.0,66.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1098,1342,Focus,1112,158762963,53862963.0,33.9,104900000,66.1,2015,Warner Bros.,18685137.0,50100000.0,2.0,R,105.0,66.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1099,1343,Sin City,1113,158733820,74103820.0,46.7,84630000,53.3,2005,Dimension Films,28100000.0,40000000.0,4.0,R,124.0,66.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1100,1344,Goosebumps,1114,158261424,80080379.0,50.6,78181045,49.4,2015,Sony Pictures Entertainment (SPE),23618556.0,58000000.0,10.0,PG,103.0,63.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,1345,Days of Thunder,1115,157920733,82670733.0,52.4,75250000,47.6,1990,Paramount Pictures,15490445.0,90344416.66666667,6.0,,107.0,50.45238095238095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1102,1346,Final Destination 5,1116,157887643,42587643.0,27.0,115300000,73.0,2011,Warner Bros.,18031396.0,40000000.0,8.0,R,92.0,50.45238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1103,1347,Don't Breathe,1117,157761002,89217875.0,56.6,68543127,43.4,2016,Screen Gems,26411706.0,9900000.0,8.0,R,88.0,50.45238095238095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1104,1348,Hustlers,1118,157563598,104963598.0,66.6,52600000,33.4,2019,STX Entertainment,33181361.0,20000000.0,9.0,R,110.0,50.45238095238095,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,1349,Crimson Tide,1119,157387195,91387195.0,58.1,66000000,41.9,1995,Walt Disney Studios Motion Pictures,18612190.0,90344416.66666667,5.0,R,116.0,50.45238095238095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1106,1350,The Book of Eli,1120,157107755,94835059.0,60.4,62272696,39.6,2010,Warner Bros.,32789494.0,80000000.0,1.0,R,118.0,50.45238095238095,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1107,1351,Ip Man 3,1121,157029618,2679437.0,1.7,154350181,98.3,2015,Well Go USA Entertainment,784839.0,90344416.66666667,12.0,PG13,105.0,15.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1352,The Climbers,1122,156892866,487157.0,0.3,156405709,99.7,2019,Well Go USA Entertainment,156096.0,90344416.66666667,9.0,,125.0,15.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1353,P.S. I Love You,1123,156835339,53695808.0,34.2,103139531,65.8,2007,Warner Bros.,6481221.0,30000000.0,12.0,PG13,126.0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1110,1354,The Monuments Men,1124,156706638,78031620.0,49.8,78675018,50.2,2014,Sony Pictures Entertainment (SPE),22003433.0,70000000.0,2.0,PG13,118.0,54.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1111,1355,Mystic River,1125,156595191,90135191.0,57.6,66460000,42.4,2003,Warner Bros.,640815.0,25000000.0,10.0,R,138.0,54.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1112,1356,Under Siege,1126,156563139,83563139.0,53.4,73000000,46.6,1992,Warner Bros.,15760003.0,90344416.66666667,10.0,R,103.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1113,1357,This Means War,1127,156491279,54760791.0,35.0,101730488,65.0,2012,Twentieth Century Fox,17405930.0,65000000.0,2.0,PG13,103.0,54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1114,1358,The Hateful Eight,1128,156480177,54117416.0,34.6,102362761,65.4,2015,The Weinstein Company,4610676.0,44000000.0,12.0,R,168.0,52.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1115,1359,Licence to Kill,1129,156167015,34667015.0,22.2,121500000,77.8,1989,United Artists,8774776.0,90344416.66666667,7.0,PG13,133.0,50.45238095238095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,1360,The Sting,1130,156000000,156000000.0,100.0,0,59.71412859560064,1973,Universal Pictures,37095965.9287576,90344416.66666667,12.0,,129.0,50.45238095238095,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,1361,Rocky Balboa,1131,155929020,70270943.0,45.1,85658077,54.9,2006,MetroGoldwynMayer (MGM),12158168.0,24000000.0,12.0,PG,102.0,50.45238095238095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1118,1362,Escape Room,1132,155712077,57005601.0,36.6,98706476,63.4,2019,Sony Pictures Entertainment (SPE),18238172.0,9000000.0,1.0,PG13,99.0,50.45238095238095,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1119,1363,Hannah Montana: The Movie,1133,155545279,79576189.0,51.2,75969090,48.8,2009,Walt Disney Studios Motion Pictures,32324487.0,90344416.66666667,4.0,,102.0,50.45238095238095,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1120,1364,MonsterinLaw,1134,155457327,82931301.0,53.4,72526026,46.6,2005,New Line Cinema,24000000.0,43000000.0,5.0,PG13,101.0,50.45238095238095,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1121,1365,Dreamgirls,1135,155430335,103365956.0,66.5,52064379,33.5,2006,DreamWorks,378950.0,90344416.66666667,12.0,PG13,130.0,60.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
